"SEC14L5","OSBPL8"
"SEC14L5","ETNK1"
"SEC14L5","VPS54"
"SEC14L5","TRAPPC8"
"SEC14L5","OSBPL11"
"SEC14L5","METTL18"
"SEC14L5","TRAPPC6B"
"SEC14L5","NUDT5"
"SEC14L5","ENSP00000005905"
"SEC14L5","ARFGAP1"
"SEC14L5","CORO1A"
"SEC14L5","ENSP00000273142"
"SEC14L5","PGS1"
"SEC14L5","PLD6"
"SEC14L5","PAK2"
"SEC14L5","PAK4"
"SEC14L5","PAK3"
"SEC14L5","DNM2"
"SEC14L5","ACAP1"
"SEC14L5","NAA30"
"SEC14L5","STX7"
"SEC14L5","DNM1"
"SEC14L5","ARHGEF9"
"SEC14L5","MOSPD2"
"SEC14L5","GDI1"
"SEC14L5","PAK6"
"SEC14L5","PAK7"
"SEC14L5","ENSP00000337265"
"SEC14L5","DNM3"
"SEC14L5","STXBP2"
"SEC14L5","CORO1B"
"SEC14L5","CORO1C"
"SEC14L5","STXBP1"
"SEC14L5","FIG4"
"SEC14L5","ENSP00000322234"
"SEC14L5","SYNJ2"
"SEC14L5","INPP5F"
"SEC14L5","PCSK5"
"SEC14L5","GGPS1"
"SEC14L5","PCSK7"
"SEC14L5","PGGT1B"
"SEC14L5","SYS1"
"SEC14L5","DOLK"
"SEC14L5","CTU2"
"SEC14L5","FURIN"
"SEC14L5","PCSK6"
"SEC14L5","VAMP4"
"SEC14L5","CORO2B"
"SEC14L5","EPT1"
"SEC14L5","PCSK2"
"SEC14L5","OSBPL5"
"SEC14L5","CHKA"
"SEC14L5","PGAP3"
"SEC14L5","PCSK4"
"SEC14L5","PCSK1"
"SEC14L5","PPTC7"
"SEC14L5","ETNK2"
"SEC14L5","CHKB"
"SEC14L5","VPS53"
"SEC14L5","ACER2"
"SEC14L5","CORO2A"
"SEC14L5","CORO6"
"SEC14L5","ENSP00000393909"
"SEC14L5","ENSP00000399681"
"SEC14L5","ENSP00000408843"
"SEC14L5","ENSP00000344336"
"SEC14L5","ENSP00000381754"
"SEC14L5","ENSP00000394475"
"SEC14L5","ENSP00000396644"
"SEC14L5","ENSP00000410841"
"TMEM160","GABARAP"
"TMEM160","KBTBD7"
"ENSP00000253475","ATP6V1A"
"ENSP00000253475","VPS4B"
"ENSP00000253475","USP8"
"ENSP00000253475","VPS4A"
"ENSP00000253475","USP54"
"ENSP00000253475","KIAA1715"
"ARFIP2","ARF3"
"ARFIP2","ARL1"
"ARFIP2","ARF1"
"ARFIP2","SNX1"
"ARFIP2","ARF6"
"ARFIP2","RAC1"
"ARFIP2","RAC2"
"ARFIP2","ITSN1"
"AP3B1","CLTC"
"AP3B1","ARF1"
"AP3B1","ENSP00000326884"
"AP3B1","AP1B1"
"AP3B1","STX12"
"AP3B1","GGA1"
"AP3B1","ERGIC2"
"AP3B1","USP28"
"AP3B1","USP25"
"AP3B1","RALBP1"
"AP3B1","REPS1"
"AP3B1","ARF6"
"AP3B1","KIF3A"
"AP3B1","AP3M2"
"AP3B1","AP4B1"
"AP3B1","ENSP00000314414"
"AP3B1","AP3M1"
"AP3B1","SLC30A3"
"AP3B1","VAMP7"
"AP3B1","ARL13B"
"AP3B1","AP3D1"
"AP3B1","COG8"
"AP3B1","STX7"
"AP3B1","USP18"
"AP3B1","DHPS"
"AP3B1","SEC62"
"AP3B1","PTRH1"
"AP3B1","TSNARE1"
"AP3B1","STX17"
"AP3B1","SYS1"
"AP3B1","USP48"
"AP3B1","USP41"
"AP3B1","TMCO4"
"AP3B1","B3GNTL1"
"AP3B1","USP40"
"AP3B1","AP3S2"
"ARL8B","ARF3"
"ARL8B","KDELR2"
"ARL8B","RAB2A"
"ARL8B","ARF1"
"ARL8B","HSD17B12"
"ARL8B","SSR2"
"ARL8B","RAB1B"
"ARL8B","SSR4"
"ARL8B","TSPO"
"ARL8B","KDELR1"
"ARL8B","RAB5C"
"ARL8B","RABIF"
"ARL8B","RAB1A"
